Gene stable ID	UniParc ID
ENSG00000204564	UPI0001B7936B
ENSG00000172936	UPI00005A71AE
ENSG00000105519	UPI00001270F7
ENSG00000204564	UPI0001B7936C
ENSG00000172936	UPI000012FAD4
ENSG00000148677	UPI00000735C1
ENSG00000198792	UPI000173A316
ENSG00000139597	UPI000007274A
ENSG00000204564	UPI0004620A16
ENSG00000105519	UPI0000070347
ENSG00000204564	UPI0001B7936E
ENSG00000198792	UPI00001A92F8
ENSG00000014138	UPI00001FAB8E
ENSG00000105519	UPI000719A1EC
ENSG00000014138	UPI0001F77DF8
ENSG00000105519	UPI000059D643
ENSG00000105519	UPI000059D644
ENSG00000198792	UPI000645473C
ENSG00000204564	UPI0001A51C32
ENSG00000170860	UPI0000003E6A
ENSG00000168303	UPI0000034E29
ENSG00000014138	UPI0001F77DF9
ENSG00000234032	UPI0000052386
ENSG00000274707	UPI000171C080
ENSG00000267314	UPI00028409B0
ENSG00000204564	UPI0001A51C32
ENSG00000234032	UPI0000E5ACDA
ENSG00000172936	UPI0000E5A580
ENSG00000172936	UPI000198CA30
ENSG00000133816	UPI000D18D73B
ENSG00000198792	UPI000173A317
ENSG00000139597	UPI000719A158
ENSG00000234032	UPI0000E5ACD9
ENSG00000149798	UPI000000D7F5
ENSG00000133816	UPI000D195599
ENSG00000198792	UPI000173A316
ENSG00000091656	UPI0000424CC7
ENSG00000133816	UPI000D19673F
ENSG00000146085	UPI000013DA28
ENSG00000149798	UPI000000D7F5
ENSG00000172936	UPI00017A7944
ENSG00000172936	UPI00017A7938
ENSG00000091656	UPI0000424CC7
ENSG00000172936	UPI00005A769C
ENSG00000184908	UPI000040E261
ENSG00000173960	UPI00001616AE
ENSG00000133816	UPI0000228C2E
ENSG00000184908	UPI000046FF10
ENSG00000139597	UPI000719A111
ENSG00000184908	UPI000046FF11
ENSG00000139597	UPI000719A1CD
ENSG00000091656	UPI0001E8F409
ENSG00000167711	UPI0001611221
ENSG00000091656	UPI000E6EF03B
ENSG00000205795	UPI00001D6281
ENSG00000173960	UPI00001616AE
ENSG00000139597	UPI000003CA35
ENSG00000184908	UPI00015E0B3A
ENSG00000160145	UPI00001AEB7E
ENSG00000091656	UPI0001E8F409
ENSG00000091656	UPI0001E8F40A
ENSG00000160145	UPI0000E5A8DD
ENSG00000139597	UPI00038BAFBC
ENSG00000139597	UPI000719A118
ENSG00000275736	UPI000066D96F
ENSG00000139597	UPI00038BAFC6
ENSG00000162949	UPI000173A45F
ENSG00000091656	UPI000041736C
ENSG00000091656	
ENSG00000139597	UPI000003CA35
ENSG00000160145	UPI0000D61B68
ENSG00000196689	UPI00005B2E0C
ENSG00000196689	UPI00005B2E0C
ENSG00000139597	UPI000007274A
ENSG00000091656	UPI0001E8F406
ENSG00000196689	UPI00005B2E0C
ENSG00000167711	UPI00017A8895
ENSG00000091656	UPI0001E8F408
ENSG00000139597	UPI0000071733
ENSG00000167711	UPI0001611222
ENSG00000138613	UPI0003F47C4C
ENSG00000182346	UPI00000744B3
ENSG00000167711	UPI000012500F
ENSG00000173210	UPI0000470EBB
ENSG00000182346	UPI00000744B3
ENSG00000137274	UPI000000DC97
ENSG00000278780	UPI00025A2BD9
ENSG00000167711	UPI000012500F
ENSG00000211670	UPI0000EE5A41
ENSG00000278780	UPI00025A2BD9
ENSG00000278780	UPI00025A2BD9
ENSG00000186889	UPI00001602DD
ENSG00000278780	UPI00002038A1
ENSG00000170876	UPI0000048F42
ENSG00000278780	UPI0005D0E8F8
ENSG00000131473	UPI000013CDF3
ENSG00000278196	UPI0000F30346
ENSG00000196689	UPI000E6EB3A7
ENSG00000196689	UPI00005B2E0C
ENSG00000131473	UPI000013CDF3
ENSG00000131473	UPI00017A88FD
ENSG00000182346	UPI0000171C49
ENSG00000104231	UPI0001639857
ENSG00000196689	UPI0001AE6671
ENSG00000182346	UPI00000744B4
ENSG00000182346	UPI00001B01AA
ENSG00000131473	UPI0000225CC0
ENSG00000173210	UPI0000071FF7
ENSG00000182346	UPI0001639DBA
ENSG00000173210	UPI0000071FF7
ENSG00000131473	UPI000284103A
ENSG00000182346	UPI00000744B3
ENSG00000182346	UPI000163A052
ENSG00000182346	UPI0000F09CAB
ENSG00000131473	UPI000284103B
ENSG00000131473	UPI0000225CC0
ENSG00000182346	UPI0002A47238
ENSG00000162949	UPI00000463E5
ENSG00000182346	UPI00001B01AA
ENSG00000137274	UPI000198C50A
ENSG00000137274	UPI000198C50A
ENSG00000173210	UPI0001D3BA13
ENSG00000162949	UPI0000500218
ENSG00000275736	UPI0000071EC0
ENSG00000173210	UPI0000072C20
ENSG00000137274	UPI00017A745F
ENSG00000141959	UPI0000169D5F
ENSG00000138613	UPI000004222D
ENSG00000173210	UPI0000D7E41A
ENSG00000104231	UPI0000072F9B
ENSG00000130700	UPI000012B10C
ENSG00000170876	UPI0000E0815C
ENSG00000137274	UPI000000DC96
ENSG00000162949	UPI000204A82F
ENSG00000138613	UPI00005056C0
ENSG00000101017	UPI00000336A0
ENSG00000137274	UPI000198C50B
ENSG00000173210	UPI000042704C
ENSG00000204560	UPI000013D08A
ENSG00000275736	UPI000034ECF7
ENSG00000137274	UPI000000DC97
ENSG00000173210	UPI0004E4C9BB
ENSG00000137274	UPI000056F183
ENSG00000169260	UPI000020D71E
ENSG00000275736	UPI00000706D3
ENSG00000126778	UPI00001359BA
ENSG00000275736	UPI000006E5E0
ENSG00000101444	UPI00001354F1
ENSG00000196689	UPI00025A2CEB
ENSG00000104442	UPI000004A03D
ENSG00000136487	UPI0000073DDE
ENSG00000101017	UPI000002B58D
ENSG00000204316	UPI0000038D66
ENSG00000104442	UPI0001F77B7D
ENSG00000196689	UPI0001AE6672
ENSG00000104442	UPI0001E8F4F5
ENSG00000162493	UPI000013E16D
ENSG00000104442	UPI0001E8F4F4
ENSG00000126778	UPI00001359BA
ENSG00000126778	UPI00004938C7
ENSG00000101017	UPI000059D834
ENSG00000138613	UPI000053E916
ENSG00000160285	UPI000012A14D
ENSG00000104442	UPI00017A8731
ENSG00000275736	UPI00001AF32A
ENSG00000101444	UPI0001A7AE45
ENSG00000162493	UPI00004542EA
ENSG00000138613	UPI00022F860A
ENSG00000162493	UPI000000D8BC
ENSG00000162493	UPI0001D3BCE3
ENSG00000138613	UPI00022F860B
ENSG00000162493	UPI0004620D9A
ENSG00000275736	UPI000066D96E
ENSG00000162493	UPI0001D3BCE5
ENSG00000160285	UPI000012A14D
ENSG00000114270	UPI0000126D20
ENSG00000275736	UPI0000071EC0
ENSG00000160285	UPI0000E5A41D
ENSG00000275736	UPI0004E4C953
ENSG00000275736	UPI000034ECF7
ENSG00000160285	UPI00004DE9B6
ENSG00000275736	UPI000066D96F
ENSG00000101017	UPI0000579054
ENSG00000162493	UPI00004542EB
ENSG00000114270	UPI000155D5FC
ENSG00000101440	UPI0000125705
ENSG00000162493	UPI00004542EB
ENSG00000101440	UPI0000125705
ENSG00000162493	UPI00004542EB
ENSG00000162493	UPI00004542EC
ENSG00000118492	UPI000020E382
ENSG00000136487	UPI000003BE17
ENSG00000160285	UPI0000E5A41E
ENSG00000162493	UPI0001D3BCE6
ENSG00000204560	UPI000000D73D
ENSG00000140983	UPI000007310B
ENSG00000162493	UPI000013E16D
ENSG00000205869	UPI000037605D
ENSG00000225987	UPI00001313B2
ENSG00000118492	UPI0001E8EFFF
ENSG00000229549	UPI000013FE66
ENSG00000160285	UPI0000EE4B8D
ENSG00000204560	UPI0000E5ACC7
ENSG00000205867	UPI0000241C20
ENSG00000118492	UPI0001E8EFFE
ENSG00000180611	UPI000013FAFE
ENSG00000229549	UPI000059DC04
ENSG00000169609	UPI0002467435
ENSG00000136487	UPI0000135C87
ENSG00000157510	UPI00001C1E2F
ENSG00000235905	UPI00000746E1
ENSG00000229549	UPI0009B4EC04
ENSG00000235905	UPI0000E5ACBB
ENSG00000184545	UPI000000DAD1
ENSG00000157510	UPI0000E447EC
ENSG00000274209	UPI00024674F1
ENSG00000235905	UPI000002B571
ENSG00000184545	UPI000000DAD1
ENSG00000136487	UPI000002B3EF
ENSG00000235905	UPI0001AE72D9
ENSG00000137261	UPI000020D61A
ENSG00000136487	UPI0004E4C97B
ENSG00000112576	UPI00001275C9
ENSG00000118492	UPI0001E8EFFD
ENSG00000169750	UPI00000041DA
ENSG00000118492	UPI0001E8F001
ENSG00000137261	UPI000020D61A
ENSG00000118492	UPI000059D936
ENSG00000234370	UPI000000D741
ENSG00000118492	UPI0001E8EFFA
ENSG00000104998	UPI0000039E1F
ENSG00000169750	UPI000268B23A
ENSG00000234370	UPI000000D741
ENSG00000118492	UPI0001E8F000
ENSG00000169750	UPI000268B23B
ENSG00000234370	UPI0000423892
ENSG00000137261	UPI0000E09DC4
ENSG00000079785	UPI00001290D1
ENSG00000118492	UPI0001E8EFFB
ENSG00000112218	UPI0000037594
ENSG00000079785	UPI000173A3E8
ENSG00000118492	UPI0001E8EFFC
ENSG00000169609	UPI0001A48FB8
ENSG00000112576	UPI000178DF96
ENSG00000112902	UPI000004F25D
ENSG00000112902	UPI000004F25D
ENSG00000169609	UPI0002467436
ENSG00000137261	UPI000234064B
ENSG00000119684	UPI00001AE6A4
ENSG00000274209	UPI00015B6A6A
ENSG00000119684	UPI00021CF205
ENSG00000137261	UPI0001BE8118
ENSG00000173253	UPI000012950E
ENSG00000112902	UPI0001D3B114
ENSG00000137261	UPI00018E1816
ENSG00000169609	UPI0001D3B179
ENSG00000169609	UPI0001A48FB7
ENSG00000274209	UPI00006C10BB
ENSG00000119684	UPI00021CF206
ENSG00000274209	UPI0004620DF5
ENSG00000119684	UPI00021CF207
ENSG00000173253	UPI000012950E
ENSG00000274209	UPI0004E4CB51
ENSG00000169609	UPI0000E59CF2
ENSG00000119684	UPI00001AEEE0
ENSG00000187867	UPI0001662AC1
ENSG00000173253	UPI000012950E
ENSG00000123545	UPI0000049FC8
ENSG00000169609	UPI0002467437
ENSG00000187867	UPI0002840B18
ENSG00000169609	UPI0002467438
ENSG00000112576	UPI0000470BBB
ENSG00000109861	UPI000006D22D
ENSG00000125898	UPI00001285E4
ENSG00000119684	UPI00021CF208
ENSG00000173253	UPI000013D066
ENSG00000169609	UPI0000E59CF1
ENSG00000173253	UPI000012950E
ENSG00000119684	UPI00021CF209
ENSG00000109861	UPI0003F47CB0
ENSG00000035928	UPI0000192721
ENSG00000235259	UPI0000137066
ENSG00000235259	UPI0000E5ACBB
ENSG00000119684	UPI00021CF20A
ENSG00000125898	UPI00001285E4
ENSG00000035928	UPI0000167BB4
ENSG00000173253	UPI000013D066
ENSG00000119684	UPI00021CF20B
ENSG00000011275	UPI000013D69A
ENSG00000100625	UPI000066D924
ENSG00000125898	UPI00001285E4
ENSG00000119684	UPI00001AEEE0
ENSG00000103942	UPI00022F868E
ENSG00000125898	UPI00001285E4
ENSG00000173253	UPI0004E4C9F7
ENSG00000125898	UPI0003B928BE
ENSG00000011275	UPI000013F5B3
ENSG00000235259	UPI0001AE7196
ENSG00000125898	UPI00001285E4
ENSG00000141959	UPI000198C83C
ENSG00000077458	UPI0000D62675
ENSG00000132429	UPI000006FA58
ENSG00000100625	UPI00038BB01F
ENSG00000035928	UPI0001D3B263
ENSG00000130312	UPI00002036E2
ENSG00000035928	UPI0001D3B264
ENSG00000109861	UPI000016118F
ENSG00000112576	UPI000182464B
ENSG00000109861	UPI0001F783AE
ENSG00000130312	UPI00000467F0
ENSG00000132429	UPI000046FF38
ENSG00000130312	UPI00000467F0
ENSG00000112576	UPI000178DF96
ENSG00000109861	UPI00006A863B
ENSG00000077458	UPI000006FB74
ENSG00000253309	UPI000004A22B
ENSG00000253309	UPI0003F47ED3
ENSG00000077458	UPI000006FB74
ENSG00000141959	UPI000198C83C
ENSG00000068028	UPI000004EC21
ENSG00000077458	UPI000204AEBD
ENSG00000158122	UPI000059DA4F
ENSG00000253309	UPI00001B2164
ENSG00000112576	UPI000020DCF1
ENSG00000130312	UPI00000467F0
ENSG00000253309	UPI000004A22B
ENSG00000130312	UPI0002A47715
ENSG00000088854	UPI0000470A8D
ENSG00000112576	UPI0001D3BB05
ENSG00000035928	UPI0001D3B265
ENSG00000112576	UPI0004620A7D
ENSG00000035928	UPI0001D3B266
ENSG00000158122	UPI0000160CAE
ENSG00000011275	UPI00018913CA
ENSG00000035928	UPI0009B4EC5D
ENSG00000158122	UPI000059DA4E
ENSG00000140983	UPI0000409B29
ENSG00000153879	UPI00001274A6
ENSG00000153879	UPI00001274A6
ENSG00000140983	UPI00025A2DB6
ENSG00000112576	UPI0001D3BB07
ENSG00000153879	UPI00001274A6
ENSG00000145384	UPI000013D9E7
ENSG00000036448	UPI000442D01B
ENSG00000112576	UPI0001D3BB08
ENSG00000011275	UPI000198CCC1
ENSG00000036448	UPI0004620D70
ENSG00000278369	UPI0001DC11D9
ENSG00000011275	UPI0003F4808B
ENSG00000284695	UPI0000E5AC1B
ENSG00000112576	UPI0001D3BB09
ENSG00000112576	UPI0003F47F0B
ENSG00000277110	UPI0003F48115
ENSG00000112576	UPI000182464B
ENSG00000141854	UPI00001C2010
ENSG00000282818	
ENSG00000034693	UPI00001316E1
ENSG00000141854	UPI0002840B19
ENSG00000127220	UPI0000043630
ENSG00000180628	UPI0000192738
ENSG00000141854	UPI00001D826F
ENSG00000034693	UPI00001A3A80
ENSG00000103942	UPI0000073D6D
ENSG00000180628	UPI0000192738
ENSG00000127220	UPI0002A47074
ENSG00000180628	UPI0000192738
ENSG00000077458	UPI000204AEBE
ENSG00000127220	UPI0002A47250
ENSG00000079785	UPI00001290D1
ENSG00000198668	UPI00021CF371
ENSG00000103942	UPI000006D53F
ENSG00000282756	UPI0003F47FC1
ENSG00000077458	UPI000204AEBE
ENSG00000077458	UPI000204AEBF
ENSG00000079785	UPI0004E4C9BA
ENSG00000068028	UPI0000071C95
ENSG00000277596	UPI0004620E5C
ENSG00000077458	UPI000204AEC0
ENSG00000079785	UPI0002003FCA
ENSG00000068028	UPI000006FD97
ENSG00000145982	UPI000006CF04
ENSG00000215472	UPI0000D4CB8E
ENSG00000145982	UPI0002B832D8
ENSG00000145982	UPI000E6EEF49
ENSG00000112276	UPI000006EFF7
ENSG00000068028	UPI000006CE85
ENSG00000215472	UPI0001EB6967
ENSG00000103942	UPI00022F868F
ENSG00000130311	UPI0000071D06
ENSG00000112276	UPI000006EFF7
ENSG00000215472	UPI0000049C48
ENSG00000145982	UPI000006CF04
ENSG00000001036	UPI0000073C10
ENSG00000145982	UPI00004A0D98
ENSG00000112276	UPI000006EFF7
ENSG00000130311	UPI0000071D06
ENSG00000001036	UPI00001A3A81
ENSG00000068028	UPI0000073E95
ENSG00000188878	UPI0001596A09
ENSG00000068028	UPI000007115D
ENSG00000109193	UPI00000623C8
ENSG00000130311	UPI0000071D06
ENSG00000188878	UPI00028410D4
ENSG00000158901	UPI000016059B
ENSG00000188878	UPI000719A17A
ENSG00000107890	UPI000059D12C
ENSG00000158901	UPI000016059B
ENSG00000068028	UPI0000071C95
ENSG00000184009	UPI0000000C38
ENSG00000184009	UPI0000000C38
ENSG00000188779	UPI00021CEFCB
ENSG00000184009	UPI0000000C38
ENSG00000198668	UPI00000000C1
ENSG00000198668	UPI0001AE69CB
ENSG00000188779	UPI00021CEFCC
ENSG00000188779	UPI000052A497
ENSG00000282736	UPI00015B7BD0
ENSG00000205111	UPI000188157F
ENSG00000134121	UPI000013CF0F
ENSG00000164048	UPI0000190E9A
ENSG00000164048	UPI000020A6BB
ENSG00000188779	UPI00001987EE
ENSG00000282466	UPI0001AE7163
ENSG00000164048	UPI000020A6BA
ENSG00000184009	UPI0000000C38
ENSG00000282042	UPI000011E7E0
ENSG00000164048	UPI00017A76EB
ENSG00000113492	UPI0000125709
ENSG00000074855	UPI0000EE618E
ENSG00000134121	UPI0000E08093
ENSG00000164048	UPI0000190E9A
ENSG00000188878	UPI00020F7A46
ENSG00000134121	UPI0003F48346
ENSG00000134121	UPI000198C90E
ENSG00000188878	UPI00028410D6
ENSG00000164048	UPI000198CAD5
ENSG00000145016	UPI00016383C4
ENSG00000198668	UPI00004DD15B
ENSG00000184009	UPI0000000C38
ENSG00000198668	UPI0000073822
ENSG00000120533	UPI00001E961A
ENSG00000085274	UPI000000D72A
ENSG00000138801	UPI0000132102
ENSG00000188878	UPI00028410D7
ENSG00000074855	UPI00001C200F
ENSG00000136488	UPI0000000C48
ENSG00000188878	UPI00038BB01E
ENSG00000198668	UPI0000073822
ENSG00000136488	UPI000004C5A8
ENSG00000113492	UPI0001D3B154
ENSG00000188878	UPI000206501C
ENSG00000074855	UPI0000EE618E
ENSG00000104231	UPI00001CE014
ENSG00000184009	UPI0000000C38
ENSG00000198668	UPI00021CF372
ENSG00000085274	UPI000006F10B
ENSG00000120533	UPI00001E9618
ENSG00000282102	UPI00015B7BE8
ENSG00000278053	UPI0002840EEE
ENSG00000104231	UPI0001E8F514
ENSG00000085274	UPI000000D72A
ENSG00000104231	UPI0001E8F517
ENSG00000113492	UPI0001D3B154
ENSG00000282459	UPI0003F481E9
ENSG00000104231	UPI0001E8F518
ENSG00000136488	UPI0000201220
ENSG00000085274	UPI0002B831E5
ENSG00000281940	
ENSG00000104231	UPI00001CE014
ENSG00000085274	UPI000020A781
ENSG00000205111	UPI00000398E1
ENSG00000104231	UPI0001E8F51B
ENSG00000145016	UPI000198CBFC
ENSG00000136488	UPI000013FCEE
ENSG00000168291	UPI000013E81D
ENSG00000198668	UPI0000E04984
ENSG00000205111	UPI000067C9FA
ENSG00000267426	UPI0005C122EF
ENSG00000282373	UPI0000113AD7
ENSG00000184009	UPI0000E5A0EF
ENSG00000145016	UPI00001C1DE4
ENSG00000104231	UPI0003F47C6F
ENSG00000134121	UPI000198C90C
ENSG00000168291	UPI000006D611
ENSG00000205111	UPI0001881580
ENSG00000134121	UPI000198C90F
ENSG00000120533	UPI0000028655
ENSG00000145016	UPI000198CBFB
ENSG00000134121	UPI0003F48132
ENSG00000184009	UPI0003F482A4
ENSG00000104231	UPI0001E8F513
ENSG00000184009	UPI00025A2E25
ENSG00000104231	UPI0001C0B3B8
ENSG00000145016	UPI000198CBFD
ENSG00000120533	UPI0000372DB5
ENSG00000184009	UPI00025A2E25
ENSG00000064726	UPI00000012BE
ENSG00000104231	UPI0001E8F516
ENSG00000168291	UPI0000D4CB60
ENSG00000145016	UPI0000D47543
ENSG00000184009	UPI00025A2E26
ENSG00000267426	UPI00028410D3
ENSG00000104231	UPI0001E8F51C
ENSG00000184009	UPI0000E03BBD
ENSG00000145016	UPI00053BD5C7
ENSG00000168291	UPI00017A6C8D
ENSG00000134121	UPI00038BAF5C
ENSG00000120533	UPI0000210492
ENSG00000184009	UPI0000000C38
ENSG00000104231	UPI0001E8F512
ENSG00000166037	UPI00001FA20E
ENSG00000120533	UPI0001E8F67C
ENSG00000134121	UPI000020A9FC
ENSG00000158985	UPI00001E5A97
ENSG00000064726	UPI00004CEC5D
ENSG00000229202	UPI000000D739
ENSG00000134490	UPI000059D4C4
ENSG00000168291	UPI0000D4CAA7
ENSG00000282577	UPI0001AE7157
ENSG00000229202	UPI000020D7D5
ENSG00000064726	UPI00022F86AF
ENSG00000104231	UPI0001E8F512
ENSG00000104231	UPI0001E8F515
ENSG00000281939	UPI0000113AD6
ENSG00000104231	UPI0001E8F519
ENSG00000282132	
ENSG00000282470	UPI0003F483DF
ENSG00000158985	UPI000002503B
ENSG00000136813	UPI0002B83222
ENSG00000120533	UPI0000E5AF3A
ENSG00000165338	UPI0006454790
ENSG00000140983	UPI0002466D72
ENSG00000136813	UPI0002B832F6
ENSG00000140983	UPI0002466D73
ENSG00000158985	UPI000002503B
ENSG00000141934	UPI0000168654
ENSG00000140983	UPI0002466D74
ENSG00000184060	UPI000268B06B
ENSG00000166037	UPI0000070D0B
ENSG00000278053	UPI000000D9B5
ENSG00000169612	UPI00000467E0
ENSG00000107890	UPI000006FC41
ENSG00000185722	UPI0000038C5D
ENSG00000166037	UPI000204AEC1
ENSG00000158985	UPI0001D3B6A1
ENSG00000136813	UPI0002B83271
ENSG00000185722	UPI0000038C5D
ENSG00000158985	UPI000002503B
ENSG00000136813	UPI0002B83346
ENSG00000141934	UPI0000070E8D
ENSG00000185722	UPI00003FECB0
ENSG00000136813	UPI0000DD7F7A
ENSG00000092200	UPI00021CF0A0
ENSG00000185722	UPI0000D4BE3E
ENSG00000164695	UPI000005032A
ENSG00000155428	UPI000020E84B
ENSG00000141934	UPI0000168653
ENSG00000107890	UPI0001AE6CE5
ENSG00000180205	UPI0000138EAD
ENSG00000165338	UPI000013E48C
ENSG00000268320	UPI000006EC7F
ENSG00000141934	UPI00064546B8
ENSG00000155428	UPI0000192112
ENSG00000141934	UPI0002840976
ENSG00000141934	UPI0004620CDE
ENSG00000181856	UPI000004F0B3
ENSG00000180305	UPI0000043C51
ENSG00000285947	UPI000E6EABD9
ENSG00000140983	UPI0000409B29
ENSG00000140983	UPI00025A2DB7
ENSG00000213889	UPI000021FB74
ENSG00000204414	UPI0000E5A065
ENSG00000213889	UPI000020267D
ENSG00000092200	UPI00021CF0A1
ENSG00000181856	UPI0000E57467
ENSG00000138688	UPI0000DD87B4
ENSG00000181856	UPI0000D4D460
ENSG00000166037	UPI000204AEC2
ENSG00000204414	UPI00001B215C
ENSG00000166037	UPI000204AEC3
ENSG00000138688	UPI000155D614
ENSG00000181856	UPI00025A2C8B
ENSG00000204414	UPI00001602BA
ENSG00000092200	UPI0000071B81
ENSG00000171451	UPI00000740A1
ENSG00000181856	UPI0002064FA3
ENSG00000213889	UPI000021FB74
ENSG00000140983	UPI0002B832AA
ENSG00000166037	UPI000204AEC4
ENSG00000278053	UPI000204A8E6
ENSG00000092200	UPI00015DFD47
ENSG00000166037	UPI000204AEC5
ENSG00000213889	UPI0000DD84FC
ENSG00000133101	UPI00001FCC1F
ENSG00000092200	UPI00021CF0BA
ENSG00000211841	UPI00021CF134
ENSG00000185722	UPI00025A2D10
ENSG00000166037	UPI000204AEC6
ENSG00000168811	UPI0000073D3D
ENSG00000134490	UPI000022A6E0
ENSG00000133101	UPI00001FCC1F
ENSG00000278053	UPI000204A8E7
ENSG00000211842	UPI00021CF135
ENSG00000214940	UPI00001AF8D3
ENSG00000166037	UPI000007436C
ENSG00000122068	UPI0003F48139
ENSG00000213889	UPI000173A669
ENSG00000214940	UPI000204A908
ENSG00000211843	UPI00021CF136
ENSG00000278053	UPI0002840EEF
ENSG00000213889	UPI000021FB74
ENSG00000138688	UPI000155D607
ENSG00000214940	UPI00001AF8D3
ENSG00000134490	UPI00001C0921
ENSG00000166037	UPI000204AEC7
ENSG00000211844	UPI00021CF137
ENSG00000134490	UPI0000366CAD
ENSG00000138688	UPI000155D613
ENSG00000166037	UPI000204AEC8
ENSG00000172113	UPI00017A6EF4
ENSG00000213889	UPI000047E51E
ENSG00000211845	UPI00021CF138
ENSG00000065268	UPI000013CCF7
ENSG00000185722	UPI0002840E22
ENSG00000213889	UPI000173A66C
ENSG00000134490	UPI0001F77ADC
ENSG00000133101	UPI000012759F
ENSG00000166037	UPI0000141685
ENSG00000204414	UPI000006D0E7
ENSG00000168811	UPI0001B796DD
ENSG00000138688	UPI000155D606
ENSG00000166037	UPI0002064E59
ENSG00000134490	UPI000268B40B
ENSG00000168811	UPI0001B796DE
ENSG00000065268	UPI0000D4D9D2
ENSG00000133101	UPI00000742A8
ENSG00000102786	UPI00001FCDF5
ENSG00000185722	UPI00025A2D11
ENSG00000138688	UPI0002B83334
ENSG00000204414	UPI0001638EE0
ENSG00000272636	UPI000013ED38
ENSG00000065268	UPI000462096A
ENSG00000007129	UPI000015F67D
ENSG00000148735	
ENSG00000138688	UPI000155D608
ENSG00000134490	UPI0001F77ADD
ENSG00000134490	UPI000059D4C4
ENSG00000138688	UPI000155D612
ENSG00000122068	UPI0001B79889
ENSG00000165338	UPI0000246D14
ENSG00000134490	UPI000268B40C
ENSG00000006047	UPI000006E761
ENSG00000134490	UPI000268B40D
ENSG00000092200	UPI00021CF0BB
ENSG00000065268	UPI00028409C6
ENSG00000134490	UPI000059D4C4
ENSG00000092200	UPI00021CF0BC
ENSG00000165338	UPI00001619ED
ENSG00000065268	UPI0004620AC1
ENSG00000007129	UPI0000073F45
ENSG00000138688	UPI000155D611
ENSG00000065268	UPI00038BB06E
ENSG00000134490	UPI0002590C4C
ENSG00000092200	UPI0000D4BCF0
ENSG00000165338	UPI0001AE6DAB
ENSG00000065268	UPI0004620DF3
ENSG00000092200	UPI00021CF0BD
ENSG00000138688	UPI0000DD87B4
ENSG00000122068	UPI000191507D
ENSG00000065268	UPI0004620A04
ENSG00000092200	UPI00021CF0BE
ENSG00000204414	UPI00001602B9
ENSG00000007129	UPI00001D68F6
ENSG00000226882	UPI0000073F2B
ENSG00000204414	UPI0004E4C9E8
ENSG00000006047	UPI00025A2C8C
ENSG00000167740	UPI0000E59DC6
ENSG00000122068	UPI0000073CEC
ENSG00000102786	UPI0000577DF8
ENSG00000007129	UPI00005C40AA
ENSG00000167740	UPI0000E59DC6
ENSG00000226882	UPI0000E5ACC4
ENSG00000130772	UPI000006F340
ENSG00000122068	UPI000198CBFF
ENSG00000172113	UPI0007DC5126
ENSG00000007129	UPI0006454722
ENSG00000122068	UPI000198CC06
ENSG00000122068	UPI000198CC00
ENSG00000102786	UPI0000030C84
ENSG00000130772	UPI000006F340
ENSG00000167740	UPI000006E3B0
ENSG00000122068	UPI000020AF60
ENSG00000159079	UPI000198C847
ENSG00000102786	UPI000015D967
ENSG00000167740	UPI00025A2D01
ENSG00000188293	UPI000003C715
ENSG00000102786	UPI00001FCDF8
ENSG00000170899	UPI00001119FD
ENSG00000138621	UPI000013D223
ENSG00000278850	UPI00003BE8EC
ENSG00000170899	UPI0000227E23
ENSG00000197587	UPI0000070B63
ENSG00000170899	UPI00001119FD
ENSG00000170899	UPI00004A3A1B
ENSG00000278850	UPI0004E4C90E
ENSG00000121775	UPI0000037B9F
ENSG00000138621	UPI00001FE8DF
ENSG00000078674	UPI0000210A25
ENSG00000121775	UPI00004589FC
ENSG00000235132	UPI000000DCA7
ENSG00000197587	UPI0000073295
ENSG00000235132	UPI000000DCA7
ENSG00000235132	UPI000000DCA7
ENSG00000134962	UPI000000D726
ENSG00000121775	UPI0001881B1D
ENSG00000138621	UPI000246749C
ENSG00000102786	UPI0001B790D4
ENSG00000087995	UPI0000201189
ENSG00000282495	UPI00015B7BD0
ENSG00000078674	UPI0001E8EFB2
ENSG00000138621	UPI000246749D
ENSG00000138621	UPI000246749E
ENSG00000259384	UPI000013D016
ENSG00000277015	UPI0000366CCF
ENSG00000078674	UPI00001AEC4B
ENSG00000138621	UPI000246749F
ENSG00000235132	UPI000000DCA7
ENSG00000102786	UPI0003F483EF
ENSG00000184060	UPI0000127487
ENSG00000282704	UPI0003F47A6C
ENSG00000184060	UPI0002840F6E
ENSG00000087995	UPI00001A95C6
ENSG00000138621	UPI00001FE8E2
ENSG00000276286	UPI000002A347
ENSG00000078674	UPI0001E8EFB5
ENSG00000277015	UPI000013E5A7
ENSG00000102786	UPI0001B790D7
ENSG00000105472	UPI0000073E53
ENSG00000102786	UPI0001B790D8
ENSG00000078674	UPI0001E8EF89
ENSG00000276286	UPI0000231C41
ENSG00000102786	UPI0001B790D9
ENSG00000277015	UPI0001D14778
ENSG00000184060	UPI00006632B8
ENSG00000277015	UPI00025A2BDB
ENSG00000105472	UPI0001AE646D
ENSG00000258644	UPI0001F81171
ENSG00000078674	UPI0001E8EFB3
ENSG00000259384	UPI000002B3F0
